"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","multiv_log_score"
"98","noroBE",1,2,"naive",206,6.65302302856432,18.1520647931767,4,9,1,17,8,2.59091247175557,2.54931887453994
"99","noroBE",1,3,"naive",206,8.20160924345966,25.6767927866087,4,11,1,20,9,2.65640191464913,2.63976774887642
"100","noroBE",1,4,"naive",206,8.87761797521413,29.3522687370193,5,12,1,22,7,2.50421034806303,2.67355176170009
"101","noroBE",2,1,"naive",206,7.5560786278529,22.3886530109983,4,10,1,19,5,2.34962460159532,2.96334637744289
"102","noroBE",2,2,"naive",206,4.79777065591894,10.7777896815178,2,7,0,13,1,2.35652395918704,2.54931887453994
"103","noroBE",2,3,"naive",206,5.91452036023925,15.0024019596837,3,8,0,15,3,2.18543140485704,2.63976774887642
"104","noroBE",2,4,"naive",206,6.40201827546238,17.0497577657985,3,9,1,16,4,2.21448061951025,2.67355176170009
"105","noroBE",3,1,"naive",206,10.6094783642081,39.8517872949307,6,14,2,26,10,2.73914444158732,2.96334637744289
"106","noroBE",3,2,"naive",206,6.73654238890159,18.5261049584897,4,9,1,17,2,2.56441084059593,2.54931887453994
"107","noroBE",3,3,"naive",206,8.30456892882509,26.2212592074029,5,11,1,21,4,2.50998262938099,2.63976774887642
"108","noroBE",3,4,"naive",206,8.98906400079154,29.981002389051,5,12,1,22,9,2.6446288700088,2.67355176170009
"109","noroBE",4,1,"naive",206,9.62593598799014,33.6977897603628,5,13,1,24,4,2.72945508416192,2.96334637744289
"110","noroBE",4,2,"naive",206,6.11203714168553,15.8170377586922,3,8,0,16,3,2.22405670829933,2.54931887453994
"111","noroBE",4,3,"naive",206,7.53470115801391,22.2834663629972,4,10,1,19,2,2.76565873731782,2.63976774887642
"112","noroBE",4,4,"naive",206,8.15574071534709,25.4360065273925,4,11,1,20,7,2.46436975063726,2.67355176170009
"113","noroBE",5,1,"naive",206,10.6857039657729,40.3497150523611,6,14,2,26,7,2.64782138025179,2.96334637744289
"114","noroBE",5,2,"naive",206,6.78494222331696,18.7445215984892,4,9,1,17,3,2.35844293807527,2.54931887453994
"115","noroBE",5,3,"naive",206,8.36423451657651,26.5393006619284,5,11,1,21,5,2.44738162300418,2.63976774887642
"116","noroBE",5,4,"naive",206,9.05364745979333,30.3483097435939,5,12,1,22,8,2.56543028354907,2.67355176170009
"117","noroBE",6,1,"naive",206,9.696893965806,34.1249490874768,5,13,1,24,10,2.73564561584816,2.96334637744289
"118","noroBE",6,2,"naive",206,6.15709227153998,16.0057018663763,3,8,0,16,4,2.18070224116091,2.54931887453994
"119","noroBE",6,3,"naive",206,7.59024351340528,22.5572524031573,4,10,1,19,4,2.39430862438895,2.63976774887642
"120","noroBE",6,4,"naive",206,8.21586108904099,25.7518302655504,4,11,1,20,4,2.49543980114972,2.67355176170009
"121","noroBE",7,1,"naive",206,19.5515811050219,118.860296845756,12,26,4,46,17,3.23256330642445,2.96334637744289
"122","noroBE",7,2,"naive",206,12.4143761231807,52.4524702663127,7,16,2,30,8,2.78278557093064,2.54931887453994
"123","noroBE",7,3,"naive",206,15.3039996294189,76.1502038776991,9,20,3,36,7,3.12685152160225,2.63976774887642
"124","noroBE",7,4,"naive",206,16.5654151727776,87.8553549372964,10,22,3,39,13,3.04608081245142,2.67355176170009
"125","noroBE",8,1,"naive",206,12.3010366538788,51.6113968388733,7,16,2,29,21,3.92021955920365,2.96334637744289
"126","noroBE",8,2,"naive",206,7.81060595079237,23.6592843890098,4,10,1,19,11,2.99251348349178,2.54931887453994
"127","noroBE",8,3,"naive",206,9.62863613848986,33.7139964922996,5,13,1,24,5,2.61523436321744,2.63976774887642
"128","noroBE",8,4,"naive",206,10.4222660117609,38.641674437363,6,14,2,25,13,3.03809789447675,2.67355176170009
"129","noroBE",9,1,"naive",206,9.84746456285295,35.0400332419008,6,13,1,24,7,2.57522108959057,2.96334637744289
"130","noroBE",9,2,"naive",206,6.25269783994859,16.4095348200215,3,8,1,16,5,2.22244339587649,2.54931887453994
"131","noroBE",9,3,"naive",206,7.70810264454307,23.1435270979822,4,10,1,19,3,2.54592596527867,2.63976774887642
"132","noroBE",9,4,"naive",206,8.34343463102195,26.4282189346634,5,11,1,21,4,2.51636657334047,2.67355176170009
"133","noroBE",10,1,"naive",206,21.527277891167,141.920442990974,13,28,4,50,31,4.0096383718978,2.96334637744289
"134","noroBE",10,2,"naive",206,13.6688548723324,62.2075238350859,8,18,2,33,14,3.0292619823738,2.54931887453994
"135","noroBE",10,3,"naive",206,16.8504762402155,90.6150704061936,10,22,3,40,16,3.15210497310452,2.63976774887642
"136","noroBE",10,4,"naive",206,18.239358438144,104.665020314914,11,24,4,43,13,3.12250366125395,2.67355176170009
"137","noroBE",11,1,"naive",206,15.0432778720274,73.8339673173994,9,20,3,36,10,2.95154430667651,2.96334637744289
"138","noroBE",11,2,"naive",206,9.5518059959305,33.2543293967838,5,13,1,23,3,2.9163206115337,2.54931887453994
"139","noroBE",11,3,"naive",206,11.7751253845971,47.7960352433984,7,16,2,28,7,2.75238259805721,2.63976774887642
"140","noroBE",11,4,"naive",206,12.7456773020564,54.9492711962423,7,17,2,30,8,2.81104117557715,2.67355176170009
"141","noroBE",12,1,"naive",206,11.7467703991296,47.5944094707516,7,16,2,28,7,2.74955219664695,2.96334637744289
"142","noroBE",12,2,"naive",206,7.45867176593631,21.9112919337944,4,10,1,19,4,2.37345229119879,2.54931887453994
"143","noroBE",12,3,"naive",206,9.19478424120765,31.1585439424709,5,12,1,23,7,2.52554863165884,2.63976774887642
"144","noroBE",12,4,"naive",206,9.95265434317715,35.6863073368177,6,13,1,24,5,2.65997135038317,2.67355176170009
"145","noroBE",1,1,"naive",207,6.66290994374211,18.1102249900673,4,9,1,17,8,2.58773283472269,2.54705298179638
"146","noroBE",1,2,"naive",207,8.21497712456477,25.6165484339807,4,11,1,20,9,2.65328696524637,2.63873404416179
"147","noroBE",1,3,"naive",207,8.89059186521725,29.2721365922873,5,12,1,22,7,2.50284564307078,2.67105794456163
"148","noroBE",1,4,"naive",207,7.90383000242639,24.0121752868614,4,11,1,20,6,2.39664252223067,3.01711875462931
"149","noroBE",2,1,"naive",207,4.78687465899034,10.6954103126876,2,7,0,13,1,2.35584493059333,2.54705298179638
"150","noroBE",2,2,"naive",207,5.90193566381579,14.8837627644026,3,8,0,15,3,2.18284671086292,2.63873404416179
"151","noroBE",2,3,"naive",207,6.38732164510272,16.9072630645517,3,9,1,16,4,2.21132057980778,2.67105794456163
"152","noroBE",2,4,"naive",207,5.67839635640239,13.9927243931504,3,8,0,15,3,2.13964578393207,3.01711875462931
"153","noroBE",3,1,"naive",207,6.73744565262746,18.4423076767712,4,9,1,17,2,2.56747434843433,2.54705298179638
"154","noroBE",3,2,"naive",207,8.30687528147014,26.0999551745057,5,11,1,21,4,2.51073285775978,2.63873404416179
"155","noroBE",3,3,"naive",207,8.99004789459173,29.8301460227421,5,12,1,22,9,2.64186670006453,2.67105794456163
"156","noroBE",3,4,"naive",207,7.99224746223214,24.4630057342432,4,11,1,20,4,2.45908599467209,3.01711875462931
"157","noroBE",4,1,"naive",207,6.08660328805885,15.6392945372989,3,8,0,16,3,2.21907964561887,2.54705298179638
"158","noroBE",4,2,"naive",207,7.50442482337105,22.0258944691154,4,10,1,19,2,2.76190687427749,2.63873404416179
"159","noroBE",4,3,"naive",207,8.1216024434556,25.1298356555552,4,11,1,20,7,2.46042193060095,2.67105794456163
"160","noroBE",4,4,"naive",207,7.22019029031148,20.6624733423322,4,10,1,18,8,2.55706518033321,3.01711875462931
"161","noroBE",5,1,"naive",207,6.77253823507273,18.599649426243,4,9,1,17,3,2.35660290543351,2.54705298179638
"162","noroBE",5,2,"naive",207,8.35014237714813,26.329058650935,5,11,1,21,5,2.44469575932126,2.63873404416179
"163","noroBE",5,3,"naive",207,9.0368733553366,30.0946318567286,5,12,1,22,8,2.5622856740312,2.67105794456163
"164","noroBE",5,4,"naive",207,8.03387579104574,24.6766597114494,4,11,1,20,7,2.45662569326954,3.01711875462931
"165","noroBE",6,1,"naive",207,6.16141478164298,15.9503767441865,3,8,0,16,4,2.18004861477619,2.54705298179638
"166","noroBE",6,2,"naive",207,7.59666300663291,22.4772982426697,4,10,1,19,4,2.39512178634346,2.63873404416179
"167","noroBE",6,3,"naive",207,8.22142646357589,25.6503314307031,5,11,1,20,4,2.49665101631071,2.67105794456163
"168","noroBE",6,4,"naive",207,7.30893489777416,21.0836915661049,4,10,1,18,15,3.9932574040937,3.01711875462931
"169","noroBE",7,1,"naive",207,12.4079715747491,52.106766927748,7,16,2,30,8,2.78088361035609,2.54705298179638
"170","noroBE",7,2,"naive",207,15.2983011191002,75.646200642918,9,20,3,36,7,3.12756550320896,2.63873404416179
"171","noroBE",7,3,"naive",207,16.5564613776478,87.2387803165058,10,22,3,39,13,3.04318025459816,2.67105794456163
"172","noroBE",7,4,"naive",207,14.7188689071004,70.5819162971969,9,19,3,35,15,3.08742303284242,3.01711875462931
"173","noroBE",8,1,"naive",207,7.85261312144012,23.7528703934604,4,11,1,20,11,2.9848833348853,2.54705298179638
"174","noroBE",8,2,"naive",207,9.68181135650429,33.852497638607,5,13,1,24,5,2.62257011038357,2.63873404416179
"175","noroBE",8,3,"naive",207,10.4780612266483,38.7879141004569,6,14,2,25,13,3.03179917588102,2.67105794456163
"176","noroBE",8,4,"naive",207,9.31510701941551,31.689509507034,5,12,1,23,19,4.25009997636213,3.01711875462931
"177","noroBE",9,1,"naive",207,6.24233029545111,16.2900899368671,3,8,1,16,5,2.2196532642685,2.54705298179638
"178","noroBE",9,2,"naive",207,7.69642708877852,22.9704721545777,4,10,1,19,3,2.54513157400618,2.63873404416179
"179","noroBE",9,3,"naive",207,8.32939532626601,26.2190805240286,5,11,1,21,4,2.51445022967968,2.67105794456163
"180","noroBE",9,4,"naive",207,7.40492035624478,21.5438499641005,4,10,1,19,1,3.20745126777977,3.01711875462931
"181","noroBE",10,1,"naive",207,13.7135498789954,62.2061565296817,8,18,2,33,14,3.02596135375817,2.54705298179638
"182","noroBE",10,2,"naive",207,16.9080025850167,90.6237646826332,10,22,3,40,16,3.14952379008691,2.63873404416179
"183","noroBE",10,3,"naive",207,18.2985476356254,104.63794053112,11,24,4,43,13,3.1234268416401,2.67105794456163
"184","noroBE",10,4,"naive",207,16.2676019769973,84.5050575297124,10,21,3,38,19,3.34091471475813,3.01711875462931
"185","noroBE",11,1,"naive",207,9.5339229426808,32.9718405681239,5,13,1,23,3,2.91628670433042,2.54705298179638
"186","noroBE",11,2,"naive",207,11.7547677430409,47.3837858361783,7,16,2,28,7,2.74949382285483,2.63873404416179
"187","noroBE",11,3,"naive",207,12.721501337027,54.4518952730009,7,17,2,30,8,2.80774514661157,2.67105794456163
"188","noroBE",11,4,"naive",207,11.3095489555514,44.2907387219657,6,15,2,27,10,2.75225003909684,3.01711875462931
"189","noroBE",12,1,"naive",207,7.44005752601727,21.7134870707653,4,10,1,19,4,2.37018423437913,2.54705298179638
"190","noroBE",12,2,"naive",207,9.17315450722584,30.8708278085814,5,12,1,22,7,2.52193277558972,2.63873404416179
"191","noroBE",12,3,"naive",207,9.927571507954,35.3409144182946,6,13,1,24,5,2.65670214244305,2.67105794456163
"192","noroBE",12,4,"naive",207,8.82571584944562,28.9108913311552,5,12,1,22,15,3.56496344618121,3.01711875462931
"193","noroBE",1,1,"naive",208,8.2410385776012,25.7255486505626,5,11,1,20,9,2.65193259373278,2.63787588176365
"194","noroBE",1,2,"naive",208,8.91827746028728,29.3945797702021,5,12,1,22,7,2.50418113084954,2.67011555636961
"195","noroBE",1,3,"naive",208,7.92926897340209,24.1158778732119,4,11,1,20,6,2.39825131057818,3.0159140974642
"196","noroBE",1,4,"naive",208,8.35111148059945,26.3058107656612,5,11,1,21,6,2.43404445203708,2.85935870359226
"197","noroBE",2,1,"naive",208,5.88333870537136,14.7945609783773,3,8,0,15,3,2.17919122266205,2.63787588176365
"198","noroBE",2,2,"naive",208,6.36682457839214,16.8028551249439,3,9,1,16,4,2.2081989380749,2.67011555636961
"199","noroBE",2,3,"naive",208,5.66076406720277,13.9104930644987,3,8,0,15,3,2.13620084960945,3.0159140974642
"200","noroBE",2,4,"naive",208,5.96192056911634,15.1127812741923,3,8,0,15,2,2.36652888155421,2.85935870359226
"201","noroBE",3,1,"naive",208,8.28761605280298,25.9703258389561,5,11,1,20,4,2.50763243967983,2.63787588176365
"202","noroBE",3,2,"naive",208,8.96868261776077,29.6770987946423,5,12,1,22,9,2.64129894669809,2.67011555636961
"203","noroBE",3,3,"naive",208,7.97408435989726,24.344180313568,4,11,1,20,4,2.45614466129458,3.0159140974642
"204","noroBE",3,4,"naive",208,8.39831107616404,26.556540013123,5,11,1,21,4,2.52593740560445,2.85935870359226
"205","noroBE",4,1,"naive",208,7.48939282451943,21.9299115440874,4,10,1,19,2,2.75894386519048,2.63787588176365
"206","noroBE",4,2,"naive",208,8.10486234097825,25.0163128523152,4,11,1,20,7,2.45916924866846,2.67011555636961
"207","noroBE",4,3,"naive",208,7.20605899291495,20.5746365423367,4,10,1,18,8,2.55705720417414,3.0159140974642
"208","noroBE",4,4,"naive",208,7.58942623682862,22.4182758899338,4,10,1,19,5,2.35178923687214,2.85935870359226
"209","noroBE",5,1,"naive",208,8.3400188502071,26.2470520084527,5,11,1,21,5,2.44321799107404,2.63787588176365
"210","noroBE",5,2,"naive",208,9.02539181558147,29.9965155640779,5,12,1,22,8,2.56135028839546,2.67011555636961
"211","noroBE",5,3,"naive",208,8.02450468879918,24.6022721571989,4,11,1,20,7,2.45572096702551,3.0159140974642
"212","noroBE",5,4,"naive",208,8.45141380088693,26.8399985597548,5,11,1,21,4,2.5347384640808,2.85935870359226
"213","noroBE",6,1,"naive",208,7.59541337903759,22.4476686093798,4,10,1,19,4,2.39487896440744,2.63787588176365
"214","noroBE",6,2,"naive",208,8.21959554029324,25.6132352140066,5,11,1,20,4,2.49641437132419,2.67011555636961
"215","noroBE",6,3,"naive",208,7.30806864686422,21.0578188938258,4,10,1,18,15,3.99392065267137,3.0159140974642
"216","noroBE",6,4,"naive",208,7.69686287381058,22.9485213562615,4,10,1,19,6,2.38034936535998,2.85935870359226
"217","noroBE",7,1,"naive",208,15.2883408067009,75.4625351259568,9,20,3,36,7,3.12675648430175,2.63787588176365
"218","noroBE",7,2,"naive",208,16.5447187193338,87.0153804075944,10,22,3,39,13,3.04216639203022,2.67011555636961
"219","noroBE",7,3,"naive",208,14.709962254376,70.4173366813667,9,19,3,35,15,3.08679995764457,3.0159140974642
"220","noroBE",7,4,"naive",208,15.4925422600461,77.2849264455137,9,20,3,37,16,3.1457874345131,2.85935870359226
"221","noroBE",8,1,"naive",208,9.7255023445709,34.0763261950992,5,13,1,24,5,2.62863186322303,2.63787588176365
"222","noroBE",8,2,"naive",208,10.5247327181915,39.0422507143049,6,14,2,25,13,3.02824529295492,2.67011555636961
"223","noroBE",8,3,"naive",208,9.35757347394947,31.9007994729552,5,12,1,23,19,4.23762236248417,3.0159140974642
"224","noroBE",8,4,"naive",208,9.85540275288749,34.8610630633735,6,13,1,24,9,2.6523299087352,2.85935870359226
"225","noroBE",9,1,"naive",208,7.70618350831524,22.9948028173029,4,10,1,19,3,2.54746400282299,2.63787588176365
"226","noroBE",9,2,"naive",208,8.3394686288497,26.2441390809061,5,11,1,21,4,2.51619975800166,2.67011555636961
"227","noroBE",9,3,"naive",208,7.41464819275402,21.5683705641552,4,10,1,19,1,3.21183104108999,3.0159140974642
"228","noroBE",9,4,"naive",208,7.80911252409524,23.5088696823562,4,10,1,19,9,2.66911242351498,2.85935870359226
"229","noroBE",10,1,"naive",208,16.9494865479872,90.9104681725704,10,22,3,40,16,3.14928637302461,2.63787588176365
"230","noroBE",10,2,"naive",208,18.3423754689372,104.958895609528,11,24,4,43,13,3.12522212420954,2.67011555636961
"231","noroBE",10,3,"naive",208,16.3082646118581,84.7790126286699,10,21,3,38,19,3.33897401880774,3.0159140974642
"232","noroBE",10,4,"naive",208,17.175875390983,93.1257978283836,10,22,3,40,28,4.11958800564502,2.85935870359226
"233","noroBE",11,1,"naive",208,11.7224718420394,47.1000394626663,7,16,2,28,7,2.74607323948459,2.63787588176365
"234","noroBE",11,2,"naive",208,12.6858108263027,54.1168698932452,7,17,2,30,8,2.80439673077137,2.67011555636961
"235","noroBE",11,3,"naive",208,11.2789949219869,44.0304331099643,6,15,2,27,10,2.75077805575811,3.0159140974642
"236","noroBE",11,4,"naive",208,11.8790451299591,48.2079777345723,7,16,2,28,24,4.4895355302293,2.85935870359226
"237","noroBE",12,1,"naive",208,9.15908805414482,30.7561185677924,5,12,1,22,7,2.52050154156016,2.63787588176365
"238","noroBE",12,2,"naive",208,9.91177116584285,35.204291456576,6,13,1,24,5,2.65454345445696,2.67011555636961
"239","noroBE",12,3,"naive",208,8.81258740006139,28.8064382350514,5,12,1,22,15,3.56766808843256,3.0159140974642
"240","noroBE",12,4,"naive",208,9.28142304887187,31.4592356787208,5,12,1,23,9,2.64256333496082,2.85935870359226
"241","noroBE",1,1,"naive",209,8.94514787704524,29.5059818102712,5,12,1,22,7,2.50539179727968,2.66971331861433
"242","noroBE",1,2,"naive",209,7.95416800803862,24.2117216697685,4,11,1,20,6,2.39975418207226,3.01552727629436
"243","noroBE",1,3,"naive",209,8.37839428236211,26.4163478491369,5,11,1,21,6,2.4360402600954,2.8581625428351
"244","noroBE",1,4,"naive",209,9.12591313536147,30.5261380420512,5,12,1,22,8,2.56427552867511,2.97656747673
"245","noroBE",2,1,"naive",209,6.35807808852615,16.7457300791166,3,9,1,16,4,2.20668794144494,2.66971331861433
"246","noroBE",2,2,"naive",209,5.65370433440743,13.8672724321243,3,8,0,15,3,2.13476271127552,3.01552727629436
"247","noroBE",2,3,"naive",209,5.95523806156636,15.0682917870427,3,8,0,15,2,2.36525843298761,2.8581625428351
"248","noroBE",2,4,"naive",209,6.48656334599367,17.2982886667176,3,9,1,16,2,2.50396062738483,2.97656747673
"249","noroBE",3,1,"naive",209,8.95321220163689,29.5511352880092,5,12,1,22,9,2.64062028826562,2.66971331861433
"250","noroBE",3,2,"naive",209,7.96133893394785,24.2482191735541,4,11,1,20,4,2.45408867599709,3.01552727629436
"251","noroBE",3,3,"naive",209,8.38594766124177,26.456439422939,5,11,1,21,4,2.52400402594212,2.8581625428351
"252","noroBE",3,4,"naive",209,9.1341404253661,30.5729686407304,5,12,1,22,4,2.64898794845327,2.97656747673
"253","noroBE",4,1,"naive",209,8.08090226478368,24.8606483496566,4,11,1,20,7,2.45750688911311,2.66971331861433
"254","noroBE",4,2,"naive",209,7.18566704029281,20.4534957329893,4,10,1,18,8,2.55720071246844,3.01552727629436
"255","noroBE",4,3,"naive",209,7.56890621175006,22.2897235542848,4,10,1,19,5,2.34907573191441,2.8581625428351
"256","noroBE",4,4,"naive",209,8.2442026825521,25.7089777621827,5,11,1,20,5,2.43083977018409,2.97656747673
"257","noroBE",5,1,"naive",209,9.02129868745301,29.9336950007063,5,12,1,22,8,2.56056059445763,2.66971331861433
"258","noroBE",5,2,"naive",209,8.02188252190218,24.5574183062104,4,11,1,20,7,2.45499564154846,3.01552727629436
"259","noroBE",5,3,"naive",209,8.44972027085191,26.7960983843817,5,11,1,21,4,2.53458523587637,2.8581625428351
"260","noroBE",5,4,"naive",209,9.20360281590348,30.9697425500633,5,12,1,23,3,2.85201782976096,2.97656747673
"261","noroBE",6,1,"naive",209,8.21395588695834,25.5508145484343,5,11,1,20,4,2.49556256018359,2.66971331861433
"262","noroBE",6,2,"naive",209,7.30398044096573,21.0123208190911,4,10,1,18,15,3.99583500650979,3.01552727629436
"263","noroBE",6,3,"naive",209,7.6935297196673,22.9031001361711,4,10,1,19,6,2.3795808606013,2.8581625428351
"264","noroBE",6,4,"naive",209,8.37994507775913,26.4245767175064,5,11,1,21,10,2.77502098608289,2.97656747673
"265","noroBE",7,1,"naive",209,16.5252118013017,86.6965478187135,10,22,3,39,13,3.04072921968563,2.66971331861433
"266","noroBE",7,2,"naive",209,14.6944816164845,70.1793060415683,9,19,3,35,15,3.08607449745274,3.01552727629436
"267","noroBE",7,3,"naive",209,15.478194656362,77.0392823491721,9,20,3,36,16,3.14508372495107,2.8581625428351
"268","noroBE",7,4,"naive",209,16.8591564404572,89.8952199412095,10,22,3,40,12,3.04784526755459,2.97656747673
"269","noroBE",8,1,"naive",209,10.5167843627965,38.9372778541228,6,14,2,25,13,3.0280803717819,2.66971331861433
"270","noroBE",8,2,"naive",209,9.35169221077527,31.8239177794775,5,12,1,23,19,4.23991249692035,3.01552727629436
"271","noroBE",8,3,"naive",209,9.85045380861778,34.7836614599349,6,13,1,24,9,2.65152442020175,2.8581625428351
"272","noroBE",8,4,"naive",209,10.7293095516618,40.3100626791235,6,14,2,26,13,3.01532617635874,2.97656747673
"273","noroBE",9,1,"naive",209,8.32696273254498,26.144140711783,5,11,1,21,4,2.51423355455603,2.66971331861433
"274","noroBE",9,2,"naive",209,7.40446792850759,21.4925991803223,4,10,1,19,1,3.21058647372845,3.01552727629436
"275","noroBE",9,3,"naive",209,7.79937659016573,23.4303296013228,4,10,1,19,9,2.66894549493261,2.8581625428351
"276","noroBE",9,4,"naive",209,8.49523558728456,27.0397954624583,5,11,1,21,4,2.54214772744311,2.97656747673
"277","noroBE",10,1,"naive",209,18.3912619368467,105.305061478336,11,24,4,43,13,3.12720597495359,2.66971331861433
"278","noroBE",10,2,"naive",209,16.3538031272711,85.0769767387852,10,21,3,38,19,3.3367753762037,3.01552727629436
"279","noroBE",10,3,"naive",209,17.2260141447767,93.4752113092902,10,23,3,40,28,4.11363919266279,2.8581625428351
"280","noroBE",10,4,"naive",209,18.7629160738685,109.224950042108,11,25,4,44,40,5.24796055284381,2.97656747673
"281","noroBE",11,1,"naive",209,12.6905419468893,54.0739272169125,7,17,2,30,8,2.80449829811624,2.66971331861433
"282","noroBE",11,2,"naive",209,11.2846320872632,44.0066806635236,6,15,2,27,10,2.75024991031106,3.01552727629436
"283","noroBE",11,3,"naive",209,11.8864847791667,48.1919957502147,7,16,2,28,24,4.48827193168538,2.8581625428351
"284","noroBE",11,4,"naive",209,12.9469948445646,56.0198466099568,7,17,2,31,12,2.89630570477555,2.97656747673
"285","noroBE",12,1,"naive",209,9.91810795062136,35.1949804725008,6,13,1,24,5,2.65548233353396,2.66971331861433
"286","noroBE",12,2,"naive",209,8.81933960684449,28.80588843846,5,12,1,22,15,3.56609163104446,3.01552727629436
"287","noroBE",12,3,"naive",209,9.28970879940166,31.4650278717546,5,12,1,23,9,2.64194120217034,2.8581625428351
"288","noroBE",12,4,"naive",209,10.1185349721023,36.4273295794946,6,13,1,25,14,3.19412160124303,2.97656747673
"289","noroBE",1,1,"naive",210,7.95457199386175,24.097788800429,4,11,1,20,6,2.39791785197258,3.01450773465972
"290","noroBE",1,2,"naive",210,8.37848471249728,26.2881475065406,5,11,1,21,6,2.43435552570663,2.85748565227055
"291","noroBE",1,3,"naive",210,9.12625297506119,30.3753975732032,5,12,1,22,8,2.56185822164019,2.97607455765807
"292","noroBE",1,4,"naive",210,8.89109823959109,29.0593040052634,5,12,1,22,10,2.74722149009033,3.04118700793096
"293","noroBE",2,1,"naive",210,5.64740379125513,13.7842129079908,3,8,0,15,3,2.13322447469338,3.01450773465972
"294","noroBE",2,2,"naive",210,5.9483635784355,14.9755301739402,3,8,0,15,2,2.36526807817404,2.85748565227055
"295","noroBE",2,3,"naive",210,6.47924686470689,17.1896421694803,3,9,1,16,2,2.50448758995661,2.97607455765807
"296","noroBE",2,4,"naive",210,6.31229712238886,16.4778572154407,3,9,1,16,1,2.8779599317473,3.04118700793096
"297","noroBE",3,1,"naive",210,7.97336628539739,24.1929564645746,4,11,1,20,4,2.45616136262086,3.01450773465972
"298","noroBE",3,2,"naive",210,8.39828058390746,26.3926737861637,5,11,1,21,4,2.52649630760265,2.85748565227055
"299","noroBE",3,3,"naive",210,9.14781560082831,30.4974896571002,5,12,1,22,4,2.65235382864862,2.97607455765807
"300","noroBE",3,4,"naive",210,8.91210526454678,29.1757265791938,5,12,1,22,19,4.38461812278783,3.04118700793096
"301","noroBE",4,1,"naive",210,7.18720026803796,20.3660024365189,4,10,1,18,8,2.55467062226882,3.01450773465972
"302","noroBE",4,2,"naive",210,7.57021843763313,22.191090206566,4,10,1,19,5,2.34792225230047,2.85748565227055
"303","noroBE",4,3,"naive",210,8.2458500443716,25.5929671811765,5,11,1,20,5,2.43013602566062,2.97607455765807
"304","noroBE",4,4,"naive",210,8.03338051375383,24.4980540087468,4,11,1,20,3,2.61671949250792,3.04118700793096
"305","noroBE",5,1,"naive",210,8.03031612073689,24.4824308660662,4,11,1,20,7,2.45302843018691,3.01450773465972
"306","noroBE",5,2,"naive",210,8.45826537317575,26.7106267747701,5,11,1,21,4,2.53650058729353,2.85748565227055
"307","noroBE",5,3,"naive",210,9.21315395022001,30.8688976200014,5,12,1,22,3,2.85697302159849,2.97607455765807
"308","noroBE",5,4,"naive",210,8.97576005089139,29.5298812920352,5,12,1,22,9,2.63795915664794,3.04118700793096
"309","noroBE",6,1,"naive",210,7.29321895156907,20.8636908316103,4,10,1,18,15,4.00139910913253,3.01450773465972
"310","noroBE",6,2,"naive",210,7.68188703776522,22.7372863574791,4,10,1,19,6,2.37675208629456,2.85748565227055
"311","noroBE",6,3,"naive",210,8.36748491381956,26.230152726514,5,11,1,21,10,2.77330223023812,2.97607455765807
"312","noroBE",6,4,"naive",210,8.15188123651233,25.1058794695411,4,11,1,20,12,3.11995314742093,3.04118700793096
"313","noroBE",7,1,"naive",210,14.696748239621,69.8027567644428,9,19,3,35,15,3.08308294101707,3.01450773465972
"314","noroBE",7,2,"naive",210,15.4799630381252,76.6158594601905,9,20,3,36,16,3.1420584625945,2.85748565227055
"315","noroBE",7,3,"naive",210,16.8615284956962,89.396981460314,10,22,3,39,12,3.04604188329095,2.97607455765807
"316","noroBE",7,4,"naive",210,16.4270601236423,85.2726521868904,10,22,3,38,12,3.02293979720009,3.04118700793096
"317","noroBE",8,1,"naive",210,9.38323267411557,31.8459047446004,5,12,1,23,19,4.23228760251736,3.01450773465972
"318","noroBE",8,2,"naive",210,9.88328115887922,34.8038956222803,6,13,1,24,9,2.64976599105638,2.85748565227055
"319","noroBE",8,3,"naive",210,10.7653504392089,40.3327267933567,6,14,2,26,13,3.01071641109488,2.97607455765807
"320","noroBE",8,4,"naive",210,10.4879613353025,38.5512524248492,6,14,2,25,11,2.81273980649521,3.04118700793096
"321","noroBE",9,1,"naive",210,7.38882388506082,21.3174113621997,4,10,1,18,1,3.21263842386757,3.01450773465972
"322","noroBE",9,2,"naive",210,7.78258692134388,23.2352880714277,4,10,1,19,9,2.66732117778255,2.85748565227055
"323","noroBE",9,3,"naive",210,8.47717212381439,26.8112236883818,5,11,1,21,4,2.5396570581195,2.97607455765807
"324","noroBE",9,4,"naive",210,8.25874215329337,25.660144961055,5,11,1,20,10,2.78037365918422,3.04118700793096
"325","noroBE",10,1,"naive",210,16.3634066419624,84.6764906177159,10,21,3,38,19,3.33357861767224,3.01450773465972
"326","noroBE",10,2,"naive",210,17.2354405114259,93.0235757441258,10,23,3,40,28,4.11199216557495,2.85748565227055
"327","noroBE",10,3,"naive",210,18.7736799243986,108.693465846823,11,25,4,44,40,5.25015652113908,2.97607455765807
"328","noroBE",10,4,"naive",210,18.2899414450373,103.635529664491,11,24,4,43,22,3.48996367628777,3.04118700793096
"329","noroBE",11,1,"naive",210,11.2789141379471,43.7346176159461,6,15,2,27,10,2.7474744368625,3.01450773465972
